M/C Brand,Production Date,M/C Dia & Gauge,Booking Type,Lot,Color,Color Range,stitch,Dia,GSM,SHIFT-A,SHIFT-B,SHIFT-C,Without Shift(Outbound),Shift Total,Machine Total,Reject Qty,Yarn_Count,Yarn_count_length,m/c_dia,m/c_gauge,fabric_dia_1,fabric_dia_2,contraction_1,contraction_2,contraction,number_of_feeders,yarn_count_1,yarn_count_tex_1,yarn_count_tex_2,yarn_count_tex_3,stitch_1,stitch_2,stitch_3,tightness_factor,composition,construction,body_part
Jiunn Long,29-07-2022  ,30 X 24,Sample Without Order,MS-L1811134039,DARK OLIVE  ,Dark Color  ,3.20  ,70,180,20,0,0,0,20,20,0,34/1,1,30,24,70,70,2.333333333,2.333333333,2.333333333,60,34/1,17.37058824,,,3.2,,,1.302438677,Cotton,S/J,other
Jiunn Long,29-07-2022  ,30 X 24,Short,"MS-JD22032830,NB-FEB-22-S-2813",AOP ON BLACK  ,Black Color  ,3.00/1.00  ,56,160,24.5,0.01,0,0,24.51,24.51,0,"40/1,20/D",2,30,24,56,56,1.866666667,1.866666667,1.866666667,60,40/1,14.765,2.222222222,,3,1,,1.280841737,Polyester,LS/J,Top
Jiunn Long,29-07-2022  ,38 X 24,Main,MS-13205,"MEDIUM GREEN 48062, BRIGHT PINK  ",Light Color  ,2.82  ,76,155,92,103.4,0,0,195.4,195.4,0,28/1,1,38,24,76,76,2,2,2,76,28/1,21.09285714,,,2.82,,,1.628615626,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,38 X 24,Main,MS-13205,"MEDIUM GREEN 48062, BRIGHT PINK  ",Light Color  ,2.82  ,76,155,91.7,103,0,0,194.7,194.7,5.3,28/1,1,38,24,76,76,2,2,2,76,28/1,21.09285714,,,2.82,,,1.628615626,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 28,Sample Without Order,DEV-40716022,PUMA BLACK 005-18-00 COLORO  ,Black Color  ,2.68  ,60,120,0,0.01,0,0,0.01,65.01,0,40/1,1,28,28,60,60,2.142857143,2.142857143,2.142857143,56,40/1,14.765,,,2.68,,,1.433778064,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 28,Sample Without Order,PU-X008/M010,"ICY BLUE HEATHER 116-85-09; COLORO, EUCALYPTUS HEATHER 072-45-06 COLORO, ULTRA BLUE HEATHER 118-43-38; COLORO, FROSTY PINK HEATHER 008-86-09; COLORO, FIRE ORCHID HEATHER 007-57-44; COLORO, DARK JASPER HEATHER 002-27-16 COLORO  ",Average Color  ,2.75  ,68,140,50,15,0,0,65,0,,150D/144F,1,28,28,68,68,2.428571429,2.428571429,2.428571429,56,150D/144F,1.666666667,,,2.75,,,0.469452527,Polyester,S/J,Top
Jiunn Long,29-07-2022  ,40 X 18,Main,LR-695W,BLANC  ,White Color  ,2.55  ,76,250,28.6,0,0,0,28.6,83.9,0,30/1,1,40,18,76,76,1.9,1.9,1.9,80,30/1,19.68666667,,,2.55,,,1.739986639,Cotton,Rib,Rib
Jiunn Long,29-07-2022  ,40 X 18,Main,LR-695W,BLANC  ,White Color  ,2.55  ,76,250,33,22.3,0,0,55.3,0,,30/1,1,40,18,76,76,1.9,1.9,1.9,80,30/1,19.68666667,,,2.55,,,1.739986639,Cotton,Rib,Rib
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,LR-601W,OPTICAL WHITE /REAL WHITE  ,White Color  ,2.90  ,58,160,0,18,0,0,18,135,0,26/1,1,28,24,58,58,2.071428571,2.071428571,2.071428571,56,26/1,22.71538462,,,2.9,,,1.643471016,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,PU-895W,"COMBO 3/S23 MARRON 10/18-1443 TCX, COMBO 2/S21 MARINE 31/AS SWATCH, COMBO 1/S23 VERT 47/WASABI/16-5109TCX  ",Medium Color  ,3.10  ,66,200,28,0,0,0,28,0,,20/1,1,28,24,66,66,2.357142857,2.357142857,2.357142857,56,20/1,29.53,,,3.1,,,1.752952022,Cotton,S/J,Bottom
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,PU-895W,COMBO 3/S22 BEIGE 01/AS SWATCH  ,White Color  ,3.05  ,66,200,27,0,0,0,27,0,,20/1,1,28,24,66,66,2.357142857,2.357142857,2.357142857,56,20/1,29.53,,,3.05,,,1.78168894,Cotton,S/J,Bottom
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-Z40016,SUITABLE COLOR  ,Medium Color  ,2.55  ,50,120,0,10,0,0,10,0,,40/1,1,28,24,50,50,1.785714286,1.785714286,1.785714286,56,40/1,14.765,,,2.55,,,1.506872632,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,MS-333,TURQUOISE 64562  ,Medium Color  ,2.76  ,56,150,0,12,0,0,12,0,,30/1,1,28,24,56,56,2,2,2,56,30/1,19.68666667,,,2.76,,,1.607596352,Cotton,S/J,Body
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,LR-601W,"ECRU R 213 [11-0602 TCX], REAL WHITE, S22 BEIGE 01 [ AS SWATCH ]  ",White Color  ,2.88  ,58,160,34,6,0,0,40,0,,26/1,1,28,24,58,58,2.071428571,2.071428571,2.071428571,56,26/1,22.71538462,,,2.88,,,1.65488401,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,AU-323W,"PALE PEACH 12-0915 TCX, LEMON DROP 12-0736 TCX  ",White Color  ,2.65  ,56,160,0.01,0,0,0,0.01,169.51,0,30/1,1,28,24,56,56,2,2,2,56,30/1,19.68666667,,,2.65,,,1.674326766,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 24,Main,"MS-I11H130613,NB-Z4200",DARK GREEN 19-5513 TCX  ,Dark Color  ,2.90/1.15  ,72,200,51.5,118,0,0,169.5,0,,"30/1,40/D",2,28,24,72,72,2.571428571,2.571428571,2.571428571,56,30/1,19.68666667,4.444444444,,2.9,1.15,,1.529988252,Cotton_Elastan,Pique,Body
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-3216/22,NAVY 19-3922 TCX  ,Medium Color  ,2.70  ,52,140,31.5,0,0,0,31.5,152.2,0,32/1,1,28,24,52,52,1.857142857,1.857142857,1.857142857,56,32/1,18.45625,,,2.7,,,1.59113844,Cotton,S/J,Bottom
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-3216/22,VALLARTA BLUE-18-4034 TCX  ,Medium Color  ,2.70  ,52,140,0,9,0,0,9,0,,32/1,1,28,24,52,52,1.857142857,1.857142857,1.857142857,56,32/1,18.45625,,,2.7,,,1.59113844,Cotton,S/J,Bottom
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-3216/22,RECOCCO RED-18-1652 TCX  ,Medium Color  ,2.70  ,52,140,0,15.5,0,0,15.5,0,,32/1,1,28,24,52,52,1.857142857,1.857142857,1.857142857,56,32/1,18.45625,,,2.7,,,1.59113844,Cotton,S/J,Bottom
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-3216/22,REAL WHITE [CARDED]  ,White Color  ,2.70  ,52,140,0,13,0,0,13,0,,32/1,1,28,24,52,52,1.857142857,1.857142857,1.857142857,56,32/1,18.45625,,,2.7,,,1.59113844,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-3216/22,"BLUE VIF 19-4056 TCX, NAVY BLUE 19-3922 TCX  ",Medium Color  ,2.70  ,52,140,0,33,0,0,33,0,,32/1,1,28,24,52,52,1.857142857,1.857142857,1.857142857,56,32/1,18.45625,,,2.7,,,1.59113844,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-3216/22,"ORANGE RUST 18-1447 TCX, NAVY 19-3922 TCX  ",Medium Color  ,2.70  ,52,140,0,22.6,0,0,22.6,0,,32/1,1,28,24,52,52,1.857142857,1.857142857,1.857142857,56,32/1,18.45625,,,2.7,,,1.59113844,Cotton,S/J,Top
Jiunn Long,29-07-2022  ,28 X 24,Sample Without Order,GU-3216/22,NAVY 19-3922 TCX  ,Medium Color  ,2.70  ,52,140,20.3,7.3,0,0,27.6,0,,32/1,1,28,24,52,52,1.857142857,1.857142857,1.857142857,56,32/1,18.45625,,,2.7,,,1.59113844,Cotton,S/J,Top
Hangxing,29-07-2022  ,34 X 24,Main,MGF-517,LT HTR GREY BN08 [OPTION A [ARTICLE XAXD321104]  ,Melange  ,2.80  ,70,150,0.01,0,0,0,0.01,322.41,0,30/1,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,30/1,19.68666667,,,2.8,,,1.584630689,Cotton,S/J,Top
Hangxing,29-07-2022  ,32 X 24,Main,MS-56/22,PUMA BLACK- COLORO - 01  ,Black Color  ,2.92  ,70,160,159.1,163.3,0,0,322.4,0,,28/1,1,32,24,70,70,2.1875,2.1875,2.1875,64,28/1,21.09285714,,,2.92,,,1.572841118,Cotton,S/J,Top
Hangxing,29-07-2022  ,34 X 24,Main,MGF-517,LT HTR GREY BN08 [OPTION A [ARTICLE XAXD321104]  ,Melange  ,2.80  ,70,150,105.3,65.8,0,0,171.1,171.11,0,30/1,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,30/1,19.68666667,,,2.8,,,1.584630689,Cotton,S/J,Top
Hangxing,29-07-2022  ,34 X 24,Main,MGF-88,CHARCOAL HTR GREY - BCVC85 -OPTION B [ARTICLE HXXG103401]  ,Melange  ,2.85  ,70,150,0,0.01,0,0,0.01,0,,30/1,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Top
Hangxing,29-07-2022  ,34 X 24,Main,PU-28704,PUMA BLACK- COLORO - 01  ,Black Color  ,2.92  ,72,160,173.6,192.3,0,0,365.9,365.9,0,28/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,68,28/1,21.09285714,,,2.92,,,1.572841118,Cotton,S/J,Top
Hangxing,29-07-2022  ,36 X 24,Other,MS-984,AVERAGE  ,Average Color  ,2.90  ,76,140,182.5,0,0,0,182.5,182.5,0,30/1,1,36,24,76,76,2.111111111,2.111111111,2.111111111,72,30/1,19.68666667,,,2.9,,,1.529988252,Polyester,S/J,Body
Hangxing,29-07-2022  ,32 X 24,Main,MS-56/22,PUMA BLACK- COLORO - 01  ,Black Color  ,2.92  ,70,160,138.1,211.6,0,0,349.7,349.7,0,28/1,1,32,24,70,70,2.1875,2.1875,2.1875,64,28/1,21.09285714,,,2.92,,,1.572841118,Cotton,S/J,Top
Hangxing,29-07-2022  ,38 X 24,Short,"MS-1246101,MS-2227670202,MS-2227670303,MS-2227670502,MS-2227670601,MS-2300180203,MS-2300200201,MS-2300200303R1,MS-2300200401,MS-2300200501,MS-2300200701,NB-FEB-22-S-2813",CALICO 33321 BLACK 10005 DUSTED LILAC 22490 SAPPHIRE 23358 TOMATO 23633 STRIPE Y/D  ,Wash  ,3.10/1.05  ,76,160,45.9,0,0,0,45.9,45.9,0,"34/1,20/D",2,38,24,76,76,2,2,2,76,34/1,17.37058824,2.222222222,,3.1,1.05,,1.344452828,Cotton,LS/J,Top
Hangxing,29-07-2022  ,32 X 24,Main,MS-56/22,PUMA BLACK- COLORO - 01  ,Black Color  ,2.92  ,70,160,147.5,0.01,0,0,147.51,147.51,0,28/1,1,32,24,70,70,2.1875,2.1875,2.1875,64,28/1,21.09285714,,,2.92,,,1.572841118,Cotton,S/J,Top
Hangxing,29-07-2022  ,38 X 24,Main,"MS-L1811134039,NB-FEB-22-S-2813",SAPPHIRE  ,Average Color  ,3.15/1.15  ,76,160,171.5,243.3,0,0,414.8,414.8,0,"34/1,20/D",2,38,24,76,76,2,2,2,76,34/1,17.37058824,2.222222222,,3.15,1.15,,1.323112307,Cotton,LS/J,Top
Hangxing,29-07-2022  ,34 X 24,Main,"NB-FEB-22-S-2813,SS-562/22",GREY MARL-03  ,Melange  ,3.10/1.10  ,72,180,0.01,0.01,0,0,0.02,0.02,0,"28/1,20/D",2,34,24,72,72,2.117647059,2.117647059,2.117647059,68,28/1,21.09285714,2.222222222,,3.1,1.1,,1.48151486,Cotton_Elastan,LS/J,other
Hangxing,29-07-2022  ,36 X 24,Main,"NB-FEB-22-S-2813,SS-570/22",GREY MARL-03  ,Melange  ,3.10/1.10  ,72,180,46.8,0,0,0,46.8,64.1,0,"30/1,20/D",2,36,24,72,72,2,2,2,72,30/1,19.68666667,2.222222222,,3.1,1.1,,1.431279332,Cotton_Elastan,LS/J,Body
Hangxing,29-07-2022  ,36 X 24,Main,"NB-FEB-22-S-2813,SS-570/22",GREY MARL-03  ,Melange  ,3.10/1.10  ,72,180,17.3,0,0,0,17.3,0,,"30/1,20/D",2,36,24,72,72,2,2,2,72,30/1,19.68666667,2.222222222,,3.1,1.1,,1.431279332,Cotton_Elastan,LS/J,Body
Hangxing,29-07-2022  ,38 X 24,Main,"AU-22-14664-A,AU-22-14667",SNOW WHITE / W22 NIGHT SKY  ,Wash  ,2.85  ,78,140,80.5,79.1,0,0,159.6,159.6,0,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,76,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Body
Hangxing,29-07-2022  ,34 X 24,Main,MS-761,AOP ON HB820  ,Melange  ,2.90  ,72,140,78.4,123.3,0,0,201.7,236.7,0,30/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,68,30/1,19.68666667,,,2.9,,,1.529988252,Cotton,S/J,Top
Hangxing,29-07-2022  ,34 X 24,Main,MS-759,AOP ON HB820  ,Melange  ,2.90  ,72,140,35,0,0,0,35,0,,30/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,68,30/1,19.68666667,,,2.9,,,1.529988252,Cotton,S/J,Bottom
Hangxing,29-07-2022  ,36 X 24,Main,"AU-22-15912,AU-22-16179,AU-22-16330,AU-22-16483,AU-22-17193",CLARET RED/SNOW WHITE  ,Wash  ,2.95  ,78,160,78.9,164.2,0,0,243.1,243.1,0,26/1,1,36,24,78,78,2.166666667,2.166666667,2.166666667,72,26/1,22.71538462,,,2.95,,,1.615615575,Cotton,S/J,Body
Hangxing,29-07-2022  ,34 X 24,Main,"LR-117,NB-FEB-22-S-2813",ROSE DAWN  ,Light Color  ,3.10/1.10  ,70,160,0.01,0.01,0,0,0.02,0.02,0,"34/1,20/D",2,34,24,70,70,2.058823529,2.058823529,2.058823529,68,34/1,17.37058824,2.222222222,,3.1,1.1,,1.344452828,Cotton_Elastan,LS/J,Bottom
Hangxing,29-07-2022  ,38 X 24,Other,"AU-L1811134041,NB-FEB-22-S-2813",AVERAGE  ,Average Color  ,3.15/1.15  ,76,160,175.7,197.9,0,0,373.6,373.6,0,"34/1,20/D",2,38,24,76,76,2,2,2,76,34/1,17.37058824,2.222222222,,3.15,1.15,,1.323112307,Cotton,LS/J,Body
Hangxing,29-07-2022  ,34 X 18,Main,"NB-FEB-22-S-2813,TOR-21,TOR-SD030",GREY MARLE  ,Melange  ,17.00/15.00/0.7  ,60,320,24.4,26.4,0,0,50.8,50.8,0,"34/1,20/D,50D/36F",3,34,18,60,60,1.764705882,1.764705882,1.764705882,68,34/1,17.37058824,2.222222222,5.555555556,17,15,0.7,0.245164927,Cotton_Polyester,Interlock,Top
Hangxing,29-07-2022  ,34 X 18,Main,"MS-L1811134050,NB-FEB-22-S-2813,PU-A975/MP00",SAGE  ,Average Color  ,17.00/15.00/0.7  ,60,320,35.8,35.4,0,0,71.2,71.2,0,"34/1,20/D,56D/36F",3,34,18,60,60,1.764705882,1.764705882,1.764705882,68,34/1,17.37058824,2.222222222,6.222222222,17,15,0.7,0.245164927,Cotton_Polyester,Interlock,Top
Hangxing,29-07-2022  ,34 X 18,Main,"NB-FEB-22-S-2813,TOR-47,TOR-SD030",GREY MARLE  ,Melange  ,17.00/15.00/0.7  ,60,320,0.01,0.01,0,0,0.02,0.02,0,"34/1,20/D,50D/36F",3,34,18,60,60,1.764705882,1.764705882,1.764705882,68,34/1,17.37058824,2.222222222,5.555555556,17,15,0.7,0.245164927,Cotton_Polyester,Interlock,Top
Hangxing,29-07-2022  ,34 X 18,Sample Without Order,"DE-A975/D01B,MS-L1811134039,NB-Z2293",DARK OLIVE  ,Dark Color  ,3.00/3.40/1.40  ,59,320,5,32.3,0,0,37.3,37.3,0,"34/1,20/D,50D/36F",3,34,18,59,59,1.735294118,1.735294118,1.735294118,68,34/1,17.37058824,2.222222222,5.555555556,3,3.4,1.4,1.389267922,Cotton_Polyester,Interlock,Body
Hangxing,29-07-2022  ,32 X 24,Main,MS-56/22,PUMA BLACK- COLORO - 01  ,Black Color  ,2.92  ,70,160,150.6,197.9,0,0,348.5,348.5,0,28/1,1,32,24,70,70,2.1875,2.1875,2.1875,64,28/1,21.09285714,,,2.92,,,1.572841118,Cotton,S/J,Top
Hangxing,29-07-2022  ,34 X 24,Main,"MS-1232201,MS-1232301,MS-1232402,MS-1232403",YD  ,Wash  ,2.94  ,72,140,89.6,86.9,0,0,176.5,176.5,0,30/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,68,30/1,19.68666667,,,2.94,,,1.509172085,Cotton,S/J,Bottom
Hangxing,29-07-2022  ,36 X 24,Main,PU-28706,"CHILI POWDER-01, WARM EARTH-01, PEACOAT-TCX-01, HIGH RISK RED-TCX-01, DARK NIGHT-01  ",Dark Color  ,2.76  ,72,160,96.4,0,0,0,96.4,396.6,0,28/1,1,36,24,72,72,2,2,2,72,28/1,21.09285714,,,2.76,,,1.664020313,Cotton,S/J,Top
Hangxing,29-07-2022  ,36 X 24,Main,PU-Y23004WQ,MEDIUM GRAY HEATHER-01  ,Melange  ,2.85  ,74,160,108.2,192,0,0,300.2,0,,28/1,1,36,24,74,74,2.055555556,2.055555556,2.055555556,72,28/1,21.09285714,,,2.85,,,1.611472303,Cotton,S/J,Top
Fukuhara,30-07-2022  ,52 X 14,Main,PU-NB61507,PUMA BLACK- COLORO-01  ,Black Color  ,4.40  ,52,650,0,0,33.8,0,33.8,47.5,0,150D/144F,1,52,14,52,52,1,1,1,156,150D/144F,1.666666667,,,4.4,,,0.293407829,Cotton_Polyester,Rib,Rib
Fukuhara,30-07-2022  ,52 X 14,Main,LR-676W,WHITE  ,White Color  ,4.50  ,52,200,0,0,4.4,0,4.4,0,,28/1,1,52,14,52,52,1,1,1,156,28/1,21.09285714,,,4.5,,,1.020599125,Cotton,Rib,Rib
Fukuhara,30-07-2022  ,52 X 14,Main,LR-676W,WHITE  ,White Color  ,4.50  ,52,200,0,0,9.3,0,9.3,0,,28/1,1,52,14,52,52,1,1,1,156,28/1,21.09285714,,,4.5,,,1.020599125,Cotton,Rib,Rib
Fukuhara,30-07-2022  ,32 X 24,Other,FB-461P,WHITE AOP  ,Average Color  ,3.15  ,72,175,171.9,158,158.5,0,488.4,488.4,0,24/1,1,32,24,72,72,2.25,2.25,2.25,102,24/1,24.60833333,,,3.15,,,1.57481864,Cotton,S/J,Body
Fukuhara,30-07-2022  ,32 X 24,Main,"MS-13204,NB-JAN-22-Z3203","BLACK, NAVY  ",Average Color  ,3.20/1.05  ,66,210,103.1,113.9,61.2,0,278.2,323,9.9,"28/1,30/D",2,32,24,66,66,2.0625,2.0625,2.0625,102,28/1,21.09285714,3.333333333,,3.2,1.05,,1.43521752,Cotton_Elastan,LS/J,Body
Fukuhara,30-07-2022  ,32 X 24,Main,"MS-13204,NB-JAN-22-Z3203","BLACK-01, NAVY MIX  ",Average Color  ,3.20/1.05  ,66,210,0,0,44.8,0,44.8,0,,"28/1,30/D",2,32,24,66,66,2.0625,2.0625,2.0625,102,28/1,21.09285714,3.333333333,,3.2,1.05,,1.43521752,Cotton_Elastan,LS/J,Body
Fukuhara,30-07-2022  ,32 X 24,Main,"MS-12,NB-JAN-22-Z3203",GREY MARL  ,Melange  ,3.30/1.30/1.10  ,68,230,70.3,69.7,51.7,0,191.7,191.7,0,"30/1,30/D",2,32,24,68,68,2.125,2.125,2.125,96,30/1,19.68666667,3.333333333,,3.3,1.3,1.1,1.34453513,Cotton_Polyester,Fleece_terry,Body
Fukuhara,30-07-2022  ,32 X 24,Other,FB-461P,WHITE AOP  ,Average Color  ,3.15  ,72,175,0,21.5,160.2,0,181.7,226.1,0,24/1,1,32,24,72,72,2.25,2.25,2.25,102,24/1,24.60833333,,,3.15,,,1.57481864,Cotton,S/J,Body
Fukuhara,30-07-2022  ,32 X 24,Main,LR-3672,GRISCHINE  ,Melange  ,2.92  ,68,140,31,13.4,0,0,44.4,0,,30/1,1,32,24,68,68,2.125,2.125,2.125,102,30/1,19.68666667,,,2.92,,,1.51950888,Cotton_Viscose,S/J,Top
Fukuhara,30-07-2022  ,34 X 24,Main,TOR-M5533,GOLD  ,Dark Color  ,2.88  ,72,160,43.5,3.01,0,0,46.51,296.82,0,26/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,108,26/1,22.71538462,,,2.88,,,1.65488401,other_cotton_blend,S/J,Top
Fukuhara,30-07-2022  ,34 X 24,Main,PU-S-21068,PUMA BLACK- COLORO-01  ,Black Color  ,2.95  ,72,150,0,105.41,144.9,0,250.31,0,,30/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,102,30/1,19.68666667,,,2.95,,,1.504056248,Cotton_Polyester,S/J,Top
Fukuhara,30-07-2022  ,30 X 24,Main,LR-3013,GRIS CHINE [AOP]  ,Melange  ,2.92  ,62,140,0,0,60,0,60,258.2,0,30/1,1,30,24,62,62,2.066666667,2.066666667,2.066666667,96,30/1,19.68666667,,,2.92,,,1.51950888,Cotton_Viscose,S/J,Top
Fukuhara,30-07-2022  ,30 X 24,Main,LR-4106,GRIS CHINE [AOP]  ,Melange  ,2.98  ,66,160,111.7,86.5,0,0,198.2,0,,26/1,1,30,24,66,66,2.2,2.2,2.2,96,26/1,22.71538462,,,2.98,,,1.599350989,Cotton,S/J,Bottom
Lisky,30-07-2022  ,30 X 20,Main,"GU-1087,PU-617LPR,TU-2756",SIK SILK GREY MELANGE  ,Melange  ,4.65/3.05/1.65  ,70,300,14.1,54.2,40.4,0,108.7,108.7,0,"28/1,10/1,50D/72F",3,30,20,70,70,2.333333333,2.333333333,2.333333333,60,28/1,21.09285714,59.06,5.555555556,4.65,3.05,1.65,0.987676573,Cotton_Polyester,Fleece_terry,Bottom
Lisky,30-07-2022  ,30 X 20,Main,"SS-459L,SS-562/22,SS-MM30759",GREY MARL-03  ,Melange  ,4.60/3.25/2.00  ,68,320,86.5,69.5,50.1,0,206.1,206.1,0,"28/1,12/1,75D/36F",3,30,20,68,68,2.266666667,2.266666667,2.266666667,60,28/1,21.09285714,49.21666667,8.333333333,4.6,3.25,2,0.998412188,Cotton_Polyester,Fleece_terry,Top
Lisky,30-07-2022  ,30 X 20,Main,"SS-459L,SS-562/22,SS-MM30759",GREY MARL-03  ,Melange  ,4.60/3.25/2.00  ,68,320,75.4,63.5,70.8,0,209.7,209.7,0,"28/1,12/1,75D/36F",3,30,20,68,68,2.266666667,2.266666667,2.266666667,60,28/1,21.09285714,49.21666667,8.333333333,4.6,3.25,2,0.998412188,Cotton_Polyester,Fleece_terry,Top
Lisky,30-07-2022  ,30 X 20,Main,"SS-1491LPRFC,SS-565/22,SS-MM30759",GREY MARL-03  ,Melange  ,4.60/3.25/2.00  ,68,320,70.7,88.7,64.9,0,224.3,224.3,0,"28/1,12/1,75D/36F",3,30,20,68,68,2.266666667,2.266666667,2.266666667,60,28/1,21.09285714,49.21666667,8.333333333,4.6,3.25,2,0.998412188,Cotton_Polyester,Fleece_terry,Bottom
Lisky,30-07-2022  ,30 X 20,Main,"SS-459L,SS-562/22,SS-MM30759",GREY MARL-03  ,Melange  ,4.60/3.25/2.00  ,68,320,33.9,47.2,45.6,0,126.7,126.7,0,"28/1,12/1,75D/36F",3,30,20,68,68,2.266666667,2.266666667,2.266666667,60,28/1,21.09285714,49.21666667,8.333333333,4.6,3.25,2,0.998412188,Cotton_Polyester,Fleece_terry,Top
Lisky,30-07-2022  ,30 X 20,Main,"SS-1491LPRFC,SS-565/22,SS-MM30759",GREY MARL-03  ,Melange  ,4.60/3.25/2.00  ,68,320,87.3,81.2,65.2,0,233.7,233.7,0,"28/1,12/1,75D/36F",3,30,20,68,68,2.266666667,2.266666667,2.266666667,60,28/1,21.09285714,49.21666667,8.333333333,4.6,3.25,2,0.998412188,Cotton_Polyester,Fleece_terry,Bottom
Fukuhara,30-07-2022  ,30 X 24,Main,"GU-Z40016,NB-FEB-22-S-2813",BLACK  ,Average Color  ,3.00/1.00  ,60,160,56.8,0,0,0,56.8,266.3,0,"40/1,20/D",2,30,24,60,60,2,2,2,96,40/1,14.765,2.222222222,,3,1,,1.280841737,Cotton_Elastan,LS/J,Body
Fukuhara,30-07-2022  ,30 X 24,Other,FB-02-4273D,HEATHER GREY  ,Melange  ,3.10  ,66/68,175,0,22.5,125.8,0,148.3,0,,24/1,1,30,24,66,68,2.2,2.266666667,2.233333333,96,24/1,24.60833333,,,3.1,,,1.600218941,Cotton,S/J,Body
Fukuhara,30-07-2022  ,30 X 24,Main,PU-Y213002WQ,DARK GRAY HEATHER-01  ,Melange  ,2.68  ,56,140,7.3,53.9,0,0,61.2,0,,34/1,1,30,24,56,56,1.866666667,1.866666667,1.866666667,96,34/1,17.37058824,,,2.68,,,1.555150659,Cotton,S/J,other
Fukuhara,30-07-2022  ,30 X 24,Main,SDS-5442,16-5106 TCX BLUE SURF  ,Light Color  ,2.92  ,64,160,68.7,47.6,51.5,0,167.8,167.8,0,26/1,1,30,24,64,64,2.133333333,2.133333333,2.133333333,90,26/1,22.71538462,,,2.92,,,1.632214366,Cotton,LS/J,Body
Fukuhara,30-07-2022  ,30 X 24,Other,FB-461P,WHITE AOP  ,Average Color  ,3.15  ,68,175,174.2,172.5,185.8,0,532.5,532.5,0,24/1,1,30,24,68,68,2.266666667,2.266666667,2.266666667,96,24/1,24.60833333,,,3.15,,,1.57481864,Cotton,S/J,Body
Fukuhara,30-07-2022  ,28 X 24,Main,LR-36/5,TIDEPOOL [AOP]  ,Average Color  ,2.92  ,62,160,35.7,73.2,17,0,125.9,125.9,0,26/1,1,28,24,62,62,2.214285714,2.214285714,2.214285714,90,26/1,22.71538462,,,2.92,,,1.632214366,Cotton,S/J,Bottom
Fukuhara,30-07-2022  ,28 X 24,Main,LR-80/06,NARCISSIUS  ,Light Color  ,2.90  ,60,160,0,2,0,0,2,286.4,0,26/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,26/1,22.71538462,,,2.9,,,1.643471016,Cotton,S/J,Rib
Fukuhara,30-07-2022  ,28 X 24,Main,LR-80/06,NARCISSIUS  ,Light Color  ,2.90  ,60,160,97.3,35.2,0,0,132.5,0,,26/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,26/1,22.71538462,,,2.9,,,1.643471016,Cotton,S/J,Top
Fukuhara,30-07-2022  ,28 X 24,Main,LR-80/06,BLUE ASHES [COLOR S/B MATCH WITH AOP BACKGROUND]  ,Average Color  ,2.90  ,60,160,0,50.4,101.5,0,151.9,0,,26/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,26/1,22.71538462,,,2.9,,,1.643471016,Cotton,S/J,Top
Fukuhara,30-07-2022  ,28 X 24,Main,MS-L1811132009,AOP ON DARK NAVY 48729  ,Dark Color  ,2.84  ,58,140,106,109.1,68.5,0,283.6,283.6,0,32/1,1,28,24,58,58,2.071428571,2.071428571,2.071428571,90,32/1,18.45625,,,2.84,,,1.512702038,Cotton,S/J,Bottom
